body,quantity,value,unit,source,url,retrieved,note,sigma,record_id,solution_id
Triton,eccentricity_candidate,0.00001,1,Jacobson R.A. 2009 AJ 137 4322 Table 6,https://doi.org/10.1088/0004-6256/137/5/4322,2026-09-15,kind=ephemeris-fit; epoch=2000 January 1.5 TDB; frame=local Laplace plane; elements=mean; orig e=0.00001; sigma_kind=none; no 1-sigma in Table 6; conflict=handheld 0.000016; retrograde sign convention: paper uses varpi=Omega-omega for the retrograde orbit; sigma_primary=unverified; intake 2026-09-15; intake_row=2026-09-15; verified_by=; record_stream=1; collate=partial; candidate_for=Triton|eccentricity; spread=6e-06,,SOL-5197a595,
Triton,periastron_advance,0.4081,deg/yr,Jacobson R.A. 2009 AJ 137 4322 Table 6 (dot-varpi),https://doi.org/10.1088/0004-6256/137/5/4322,2026-09-15,kind=ephemeris-fit; epoch=2000 January 1.5 TDB; frame=local Laplace plane; elements=mean; longitude of periapsis rate orig 0.4081 deg/yr; paper notes retrograde orbit so varpi=Omega-omega (sign convention for retrograde); J2 plus perturbations (not GR-separated); does NOT include Earth equinox precession; JPL SSD lists P_apsis=0.000 because tabulated e=0; sigma_kind=none; no 1-sigma in Table 6; sigma_primary=unverified; intake 2026-09-15; intake_row=2026-09-15; verified_by=; record_stream=1; collate=conflict-one-empty,,SOL-7e9b7745,
Triton,periastron_advance,,deg/yr,"JPL Solar System Dynamics, Planetary Satellite Mean Elements, Neptune table, solution NEP097",https://ssd.jpl.nasa.gov/sats/elem/,2026-09-15,"kind=ephemeris-fit; epoch=2000-01-01.5; timescale=TDB; reference_plane=ラプラス面; element_type=mean; F4; not_applicable=NEP097 mean-element fit rounds e to 0.000 and P_apsis to 0.000, making ϖ ill-conditioned; retrograde sign convention=no rate inferred; coordinate_precession=not determinable; no upper limit and no uncertainty published; sigma_primary=unverified; intake 2026-09-15; intake_row=2026-09-15; verified_by=; record_stream=2; collate=conflict-one-empty",,SOL-347eef2c,
Triton,mean_motion,61.2572638,deg/day,Jacobson R.A. 2009 AJ 137 4322 Table 6,https://doi.org/10.1088/0004-6256/137/5/4322,2026-09-15,kind=ephemeris-fit; orig n=61.2572638 deg/d (magnitude of retrograde mean motion); epoch 2000 Jan 1.5 TDB; frame=Laplace plane; elements=mean; sigma_kind=none; sigma_primary=unverified; intake 2026-09-15; intake_row=2026-09-15; verified_by=; record_stream=1; collate=only-1,,SOL-117873ca,
Triton,rotation_period_candidate,507760.192363930,s,Archinal B.A. et al. 2018 CMDA 130:22 (IAU WGCCRE 2015 report) Table 2,https://doi.org/10.1007/s10569-017-9805-5,2026-09-15,kind=model-derived; IAU adopted; synchronous=yes (tidally locked; retrograde spin matching retrograde orbit); W=296.53-61.2572637 d deg; d from JD 2451545.0 TDB; period=360/61.2572637 d=5.87685409 d; orig rate 61.2572637 deg/d; sigma_kind=none; no independent 1-sigma on a separately measured non-synchronous rotation; sign convention: W1 is negative in the IAU formula reflecting retrograde rotation; sigma_primary=unverified; intake 2026-09-15; intake_row=2026-09-15; verified_by=; record_stream=1+2; collate=agree-rounding; agree=2; rounding_variant=507760.1935 (**同じ一次資料の換算で桁だけが違う転写** — 値は採らずここに残す); candidate_for=Triton|rotation_period,,SOL-d8bb664c,
Moon,periastron_advance,,deg/yr,"JPL Solar System Dynamics, Planetary Satellite Mean Elements, Earth satellite table, solution DE405/LE405",https://ssd.jpl.nasa.gov/sats/elem/,2026-09-15,kind=ephemeris-fit; epoch=2000-01-01.5; timescale=TDB; reference_plane=黄道; element_type=mean; not published in JPL SSD table; coordinate_precession=not determinable for requested inertial longitude ϖ because the table publishes argument-of-periapsis period; F2 stopped at different definition; no uncertainty published; sigma_primary=unverified; intake 2026-09-15; intake_row=2026-09-15; verified_by=; record_stream=2; collate=only-2,,SOL-2c210e25,
Saturn ring feature D68,radius,67627,km,"Hedman et al. 2014, Icarus 233, 147–162",https://doi.org/10.1016/j.icarus.2014.01.022,2026-09-15,"kind=ephemeris-fit; epoch=300000000 TDB seconds past J2000 = 2009-185T17:18:54 UTC; timescale=TDB fit epoch / UTC observation tags; reference_plane=Saturn equatorial/ring plane; element_type=mean; F5; characteristic radius; orig 67627 km; sigma_kind=none; no uncertainty published; digits=0.5 km (rounding width, not sigma); sigma_primary=unverified; intake 2026-09-15; intake_row=2026-09-15; verified_by=; record_stream=2; collate=only-2",,SOL-9207a18c,
Phobos,apsidal_period,1.1,yr,"JPL Solar System Dynamics, Planetary Satellite Mean Elements, Mars table, solution MAR099",https://ssd.jpl.nasa.gov/sats/elem/,2026-09-15,"kind=ephemeris-fit; epoch=2000-01-01.5; timescale=TDB; reference_plane=ラプラス面; element_type=mean; F2; definition=precession period of argument of periapsis ω, not inertial longitude ϖ; coordinate_precession inclusion not applicable to requested ϖ; orig 1.1 yr; sigma_kind=none; no uncertainty published in JPL SSD table; digits=0.05 yr (rounding width, not sigma); sigma_primary=unverified; intake 2026-09-15; intake_row=2026-09-15; verified_by=; record_stream=2; collate=only-2",,SOL-25b15785,
Miranda,apsidal_period,8.939,yr,"JPL Solar System Dynamics, Planetary Satellite Mean Elements, Uranus table, solution URA182",https://ssd.jpl.nasa.gov/sats/elem/,2026-09-15,"kind=ephemeris-fit; epoch=2000-01-01.5; timescale=TDB; reference_plane=赤道面; element_type=mean; F2; definition=precession period of argument of periapsis ω, not inertial longitude ϖ; coordinate_precession inclusion not applicable to requested ϖ; orig 8.939 yr; sigma_kind=none; no uncertainty published in JPL SSD table; digits=0.0005 yr (rounding width, not sigma); sigma_primary=unverified; intake 2026-09-15; intake_row=2026-09-15; verified_by=; record_stream=2; collate=only-2",,SOL-8c005024,
Ariel,apsidal_period,28.901,yr,"JPL Solar System Dynamics, Planetary Satellite Mean Elements, Uranus table, solution URA182",https://ssd.jpl.nasa.gov/sats/elem/,2026-09-15,"kind=ephemeris-fit; epoch=2000-01-01.5; timescale=TDB; reference_plane=赤道面; element_type=mean; F2; definition=precession period of argument of periapsis ω, not inertial longitude ϖ; coordinate_precession inclusion not applicable to requested ϖ; orig 28.901 yr; sigma_kind=none; no uncertainty published in JPL SSD table; digits=0.0005 yr (rounding width, not sigma); sigma_primary=unverified; intake 2026-09-15; intake_row=2026-09-15; verified_by=; record_stream=2; collate=only-2",,SOL-b1149d8e,
Umbriel,apsidal_period,64.126,yr,"JPL Solar System Dynamics, Planetary Satellite Mean Elements, Uranus table, solution URA182",https://ssd.jpl.nasa.gov/sats/elem/,2026-09-15,"kind=ephemeris-fit; epoch=2000-01-01.5; timescale=TDB; reference_plane=赤道面; element_type=mean; F2; definition=precession period of argument of periapsis ω, not inertial longitude ϖ; coordinate_precession inclusion not applicable to requested ϖ; orig 64.126 yr; sigma_kind=none; no uncertainty published in JPL SSD table; digits=0.0005 yr (rounding width, not sigma); sigma_primary=unverified; intake 2026-09-15; intake_row=2026-09-15; verified_by=; record_stream=2; collate=only-2",,SOL-217d0e32,
Titania,apsidal_period,579.928,yr,"JPL Solar System Dynamics, Planetary Satellite Mean Elements, Uranus table, solution URA182",https://ssd.jpl.nasa.gov/sats/elem/,2026-09-15,"kind=ephemeris-fit; epoch=2000-01-01.5; timescale=TDB; reference_plane=赤道面; element_type=mean; F2; definition=precession period of argument of periapsis ω, not inertial longitude ϖ; coordinate_precession inclusion not applicable to requested ϖ; orig 579.928 yr; sigma_kind=none; no uncertainty published in JPL SSD table; digits=0.0005 yr (rounding width, not sigma); sigma_primary=unverified; intake 2026-09-15; intake_row=2026-09-15; verified_by=; record_stream=2; collate=only-2",,SOL-c473c02f,
Oberon,apsidal_period,158.604,yr,"JPL Solar System Dynamics, Planetary Satellite Mean Elements, Uranus table, solution URA182",https://ssd.jpl.nasa.gov/sats/elem/,2026-09-15,"kind=ephemeris-fit; epoch=2000-01-01.5; timescale=TDB; reference_plane=赤道面; element_type=mean; F2; definition=precession period of argument of periapsis ω, not inertial longitude ϖ; coordinate_precession inclusion not applicable to requested ϖ; orig 158.604 yr; sigma_kind=none; no uncertainty published in JPL SSD table; digits=0.0005 yr (rounding width, not sigma); sigma_primary=unverified; intake 2026-09-15; intake_row=2026-09-15; verified_by=; record_stream=2; collate=only-2",,SOL-8f045184,
Moon,periastron_advance_derived,60.0300150075,deg/yr,JPL SSD Planetary Satellite Mean Elements (Moon; column P apsis),https://ssd.jpl.nasa.gov/sats/elem/,2026-09-15,derived_from=SOL-59edf981; derived_from_legacy=Moon|apsidal_period; derived_from_resolved=2026-09-19 (第273便e/AH16: Moon|apsidal_period の綴りが並び鍵の区切りと衝突していたので 現行 CSV で一意に解決する行の record_id へ書き換えた。旧綴りは derived_from_legacy= に残す。値・単位・出典・url・σ 欄・印・record_id は 1 文字も動いていない); derived_formula=360/T (T=5.997 yr); definition=argument_of_periapsis (JPL/Jacobson の P_apsis は **ω** の歳差周期であって ϖ ではない —— 判定量 periastron_advance と同じ量とは宣言していない); sigma_propagation=元行に一次資料の 1σ が無いので **伝播できない**(sigma 列は空 —— 0 ではない); sigma_kind=none; sigma_primary=unverified; intake 2026-09-15; intake_row=2026-09-15; verified_by=; record_stream=1+2; derived_row=yes (**判定量ではない** —— 門へ入れるかは決断事項); not_a_gate_quantity=量名を periastron_advance ではなく periastron_advance_derived にしてある,,SOL-c8c95a1a,
Moon,periastron_advance_derived,40.6761681217,deg/yr,IERS Conventions Delaunay arguments from Simon et al. 1994 A&A 282 663 (IERS EOP-PC quotation),https://hpiers.obspm.fr/eop-pc/models/constants.html; https://doi.org/10.1051/aa:1994149,2026-09-15,derived_from=SOL-da962358; derived_from_legacy=Moon|periastron_advance_with_precession; derived_from_resolved=2026-09-19 (第273便e/AH16: Moon|periastron_advance_with_precession の綴りが並び鍵の区切りと衝突していたので 現行 CSV で一意に解決する行の record_id へ書き換えた。旧綴りは derived_from_legacy= に残す。値・単位・出典・url・σ 欄・印・record_id は 1 文字も動いていない); derived_formula=40.690137 − 一般歳差 5028.796195 arcsec/cy (IAU 2006・元期 J2000) = 40.690137 − 0.0139688783194 deg/yr; definition=inertial_longitude_of_periapsis (分点の一般歳差を差し引いた慣性系の ϖ̇); sigma_propagation=元行に一次資料の 1σ が無いので **伝播できない**(sigma 列は空 —— 0 ではない); sigma_kind=none; sigma_primary=unverified; intake 2026-09-15; intake_row=2026-09-15; verified_by=; record_stream=1; derived_row=yes (**判定量ではない** —— 門へ入れるかは決断事項); not_a_gate_quantity=量名を periastron_advance ではなく periastron_advance_derived にしてある,,SOL-df2b8d23,
Io,periastron_advance_derived,270.067516879,deg/yr,JPL SSD Planetary Satellite Mean Elements (Io; column P apsis),https://ssd.jpl.nasa.gov/sats/elem/,2026-09-15,derived_from=SOL-e8e10430; derived_from_legacy=Io|apsidal_period; derived_from_resolved=2026-09-19 (第273便e/AH16: Io|apsidal_period の綴りが並び鍵の区切りと衝突していたので 現行 CSV で一意に解決する行の record_id へ書き換えた。旧綴りは derived_from_legacy= に残す。値・単位・出典・url・σ 欄・印・record_id は 1 文字も動いていない); derived_formula=360/T (T=1.333 yr); definition=argument_of_periapsis (JPL/Jacobson の P_apsis は **ω** の歳差周期であって ϖ ではない —— 判定量 periastron_advance と同じ量とは宣言していない); sigma_propagation=元行に一次資料の 1σ が無いので **伝播できない**(sigma 列は空 —— 0 ではない); sigma_kind=none; sigma_primary=unverified; intake 2026-09-15; intake_row=2026-09-15; verified_by=; record_stream=1+2; derived_row=yes (**判定量ではない** —— 門へ入れるかは決断事項); not_a_gate_quantity=量名を periastron_advance ではなく periastron_advance_derived にしてある,,SOL-ac904909,
Europa,periastron_advance_derived,258.24964132,deg/yr,JPL SSD Planetary Satellite Mean Elements (Europa; column P apsis),https://ssd.jpl.nasa.gov/sats/elem/,2026-09-15,derived_from=SOL-e3be3445; derived_from_legacy=Europa|apsidal_period; derived_from_resolved=2026-09-19 (第273便e/AH16: Europa|apsidal_period の綴りが並び鍵の区切りと衝突していたので 現行 CSV で一意に解決する行の record_id へ書き換えた。旧綴りは derived_from_legacy= に残す。値・単位・出典・url・σ 欄・印・record_id は 1 文字も動いていない); derived_formula=360/T (T=1.394 yr); definition=argument_of_periapsis (JPL/Jacobson の P_apsis は **ω** の歳差周期であって ϖ ではない —— 判定量 periastron_advance と同じ量とは宣言していない); sigma_propagation=元行に一次資料の 1σ が無いので **伝播できない**(sigma 列は空 —— 0 ではない); sigma_kind=none; sigma_primary=unverified; intake 2026-09-15; intake_row=2026-09-15; verified_by=; record_stream=1+2; derived_row=yes (**判定量ではない** —— 門へ入れるかは決断事項); not_a_gate_quantity=量名を periastron_advance ではなく periastron_advance_derived にしてある,,SOL-8d98c8f7,
Ganymede,periastron_advance_derived,5.27078666491,deg/yr,JPL SSD Planetary Satellite Mean Elements (Ganymede; column P apsis),https://ssd.jpl.nasa.gov/sats/elem/,2026-09-15,derived_from=SOL-be6b5dfb; derived_from_legacy=Ganymede|apsidal_period; derived_from_resolved=2026-09-19 (第273便e/AH16: Ganymede|apsidal_period の綴りが並び鍵の区切りと衝突していたので 現行 CSV で一意に解決する行の record_id へ書き換えた。旧綴りは derived_from_legacy= に残す。値・単位・出典・url・σ 欄・印・record_id は 1 文字も動いていない); derived_formula=360/T (T=68.301 yr); definition=argument_of_periapsis (JPL/Jacobson の P_apsis は **ω** の歳差周期であって ϖ ではない —— 判定量 periastron_advance と同じ量とは宣言していない); sigma_propagation=元行に一次資料の 1σ が無いので **伝播できない**(sigma 列は空 —— 0 ではない); sigma_kind=none; sigma_primary=unverified; intake 2026-09-15; intake_row=2026-09-15; verified_by=; record_stream=1+2; derived_row=yes (**判定量ではない** —— 門へ入れるかは決断事項); not_a_gate_quantity=量名を periastron_advance ではなく periastron_advance_derived にしてある,,SOL-bb15d76e,
Callisto,periastron_advance_derived,1.29533212676,deg/yr,JPL SSD Planetary Satellite Mean Elements (Callisto; column P apsis),https://ssd.jpl.nasa.gov/sats/elem/,2026-09-15,derived_from=SOL-f0d18133; derived_from_legacy=Callisto|apsidal_period; derived_from_resolved=2026-09-19 (第273便e/AH16: Callisto|apsidal_period の綴りが並び鍵の区切りと衝突していたので 現行 CSV で一意に解決する行の record_id へ書き換えた。旧綴りは derived_from_legacy= に残す。値・単位・出典・url・σ 欄・印・record_id は 1 文字も動いていない); derived_formula=360/T (T=277.921 yr); definition=argument_of_periapsis (JPL/Jacobson の P_apsis は **ω** の歳差周期であって ϖ ではない —— 判定量 periastron_advance と同じ量とは宣言していない); sigma_propagation=元行に一次資料の 1σ が無いので **伝播できない**(sigma 列は空 —— 0 ではない); sigma_kind=none; sigma_primary=unverified; intake 2026-09-15; intake_row=2026-09-15; verified_by=; record_stream=1+2; derived_row=yes (**判定量ではない** —— 門へ入れるかは決断事項); not_a_gate_quantity=量名を periastron_advance ではなく periastron_advance_derived にしてある,,SOL-e72f7173,
Mimas,periastron_advance_derived,730.223123732,deg/yr,Jacobson R.A. 2022 AJ 164 199 Table 12 / JPL SSD SAT441,https://doi.org/10.3847/1538-3881/ac90c9; https://ssd.jpl.nasa.gov/sats/elem/,2026-09-15,derived_from=SOL-637af6d3; derived_from_legacy=Mimas|apsidal_period; derived_from_resolved=2026-09-19 (第273便e/AH16: Mimas|apsidal_period の綴りが並び鍵の区切りと衝突していたので 現行 CSV で一意に解決する行の record_id へ書き換えた。旧綴りは derived_from_legacy= に残す。値・単位・出典・url・σ 欄・印・record_id は 1 文字も動いていない); derived_formula=360/T (T=0.493 yr); definition=argument_of_periapsis (JPL/Jacobson の P_apsis は **ω** の歳差周期であって ϖ ではない —— 判定量 periastron_advance と同じ量とは宣言していない); sigma_propagation=元行に一次資料の 1σ が無いので **伝播できない**(sigma 列は空 —— 0 ではない); sigma_kind=none; sigma_primary=unverified; intake 2026-09-15; intake_row=2026-09-15; verified_by=; record_stream=1+2; derived_row=yes (**判定量ではない** —— 門へ入れるかは決断事項); not_a_gate_quantity=量名を periastron_advance ではなく periastron_advance_derived にしてある,,SOL-443db007,
